frame,class_str,score,link
0,Bridge,0.6675660610198975,https://storage.googleapis.com/object_images/footage_1/00000000_Bridge_0.6675660610198975.jpg
3,Bridge,0.5257682800292969,https://storage.googleapis.com/object_images/footage_1/00000003_Bridge_0.5257682800292969.jpg
5,Bridge,0.582551121711731,https://storage.googleapis.com/object_images/footage_1/00000005_Bridge_0.582551121711731.jpg
6,Bridge,0.5987217426300049,https://storage.googleapis.com/object_images/footage_1/00000006_Bridge_0.5987217426300049.jpg
9,Bridge,0.5180490612983704,https://storage.googleapis.com/object_images/footage_1/00000009_Bridge_0.5180490612983704.jpg
46,House,0.7850624322891235,https://storage.googleapis.com/object_images/footage_1/00000046_House_0.7850624322891235.jpg
46,Window,0.5932349562644958,https://storage.googleapis.com/object_images/footage_1/00000046_Window_0.5932349562644958.jpg
47,House,0.6846914887428284,https://storage.googleapis.com/object_images/footage_1/00000047_House_0.6846914887428284.jpg
47,Window,0.5742479562759399,https://storage.googleapis.com/object_images/footage_1/00000047_Window_0.5742479562759399.jpg
48,House,0.7561907768249512,https://storage.googleapis.com/object_images/footage_1/00000048_House_0.7561907768249512.jpg
48,Window,0.565704882144928,https://storage.googleapis.com/object_images/footage_1/00000048_Window_0.565704882144928.jpg
49,House,0.7989861369132996,https://storage.googleapis.com/object_images/footage_1/00000049_House_0.7989861369132996.jpg
49,Window,0.6365505456924438,https://storage.googleapis.com/object_images/footage_1/00000049_Window_0.6365505456924438.jpg
50,House,0.9046473503112793,https://storage.googleapis.com/object_images/footage_1/00000050_House_0.9046473503112793.jpg
50,Window,0.6489617824554443,https://storage.googleapis.com/object_images/footage_1/00000050_Window_0.6489617824554443.jpg
51,House,0.8682713508605957,https://storage.googleapis.com/object_images/footage_1/00000051_House_0.8682713508605957.jpg
51,Window,0.5476986169815063,https://storage.googleapis.com/object_images/footage_1/00000051_Window_0.5476986169815063.jpg
52,House,0.8364500999450684,https://storage.googleapis.com/object_images/footage_1/00000052_House_0.8364500999450684.jpg
52,Window,0.5307502150535583,https://storage.googleapis.com/object_images/footage_1/00000052_Window_0.5307502150535583.jpg
53,House,0.7959720492362976,https://storage.googleapis.com/object_images/footage_1/00000053_House_0.7959720492362976.jpg
53,Window,0.5410122871398926,https://storage.googleapis.com/object_images/footage_1/00000053_Window_0.5410122871398926.jpg
54,House,0.7145472168922424,https://storage.googleapis.com/object_images/footage_1/00000054_House_0.7145472168922424.jpg
55,House,0.7287562489509583,https://storage.googleapis.com/object_images/footage_1/00000055_House_0.7287562489509583.jpg
56,House,0.6591760516166687,https://storage.googleapis.com/object_images/footage_1/00000056_House_0.6591760516166687.jpg
57,House,0.6123996376991272,https://storage.googleapis.com/object_images/footage_1/00000057_House_0.6123996376991272.jpg
68,Person,0.5276233553886414,https://storage.googleapis.com/object_images/footage_1/00000068_Person_0.5276233553886414.jpg
68,Packaged goods,0.5065035223960876,https://storage.googleapis.com/object_images/footage_1/00000068_Packaged goods_0.5065035223960876.jpg
73,Building,0.5607448220252991,https://storage.googleapis.com/object_images/footage_1/00000073_Building_0.5607448220252991.jpg
74,Window,0.6439106464385986,https://storage.googleapis.com/object_images/footage_1/00000074_Window_0.6439106464385986.jpg
74,Window,0.6020135283470154,https://storage.googleapis.com/object_images/footage_1/00000074_Window_0.6020135283470154.jpg
74,Flag,0.5905536413192749,https://storage.googleapis.com/object_images/footage_1/00000074_Flag_0.5905536413192749.jpg
75,Window,0.6757374405860901,https://storage.googleapis.com/object_images/footage_1/00000075_Window_0.6757374405860901.jpg
75,Window,0.6657687425613403,https://storage.googleapis.com/object_images/footage_1/00000075_Window_0.6657687425613403.jpg
76,Window,0.8402062654495239,https://storage.googleapis.com/object_images/footage_1/00000076_Window_0.8402062654495239.jpg
76,Window,0.8295007348060608,https://storage.googleapis.com/object_images/footage_1/00000076_Window_0.8295007348060608.jpg
76,House,0.7594193816184998,https://storage.googleapis.com/object_images/footage_1/00000076_House_0.7594193816184998.jpg
76,Window,0.5949525833129883,https://storage.googleapis.com/object_images/footage_1/00000076_Window_0.5949525833129883.jpg
76,Window,0.530325174331665,https://storage.googleapis.com/object_images/footage_1/00000076_Window_0.530325174331665.jpg
77,Window,0.8302125930786133,https://storage.googleapis.com/object_images/footage_1/00000077_Window_0.8302125930786133.jpg
77,Window,0.7822814583778381,https://storage.googleapis.com/object_images/footage_1/00000077_Window_0.7822814583778381.jpg
77,House,0.7234715223312378,https://storage.googleapis.com/object_images/footage_1/00000077_House_0.7234715223312378.jpg
78,House,0.7362512946128845,https://storage.googleapis.com/object_images/footage_1/00000078_House_0.7362512946128845.jpg
78,Window,0.7039709091186523,https://storage.googleapis.com/object_images/footage_1/00000078_Window_0.7039709091186523.jpg
78,Window,0.6854159235954285,https://storage.googleapis.com/object_images/footage_1/00000078_Window_0.6854159235954285.jpg
78,Window,0.6323724985122681,https://storage.googleapis.com/object_images/footage_1/00000078_Window_0.6323724985122681.jpg
79,House,0.8743267059326172,https://storage.googleapis.com/object_images/footage_1/00000079_House_0.8743267059326172.jpg
79,Window,0.7303546667098999,https://storage.googleapis.com/object_images/footage_1/00000079_Window_0.7303546667098999.jpg
79,Window,0.6817187666893005,https://storage.googleapis.com/object_images/footage_1/00000079_Window_0.6817187666893005.jpg
79,Window,0.5909355282783508,https://storage.googleapis.com/object_images/footage_1/00000079_Window_0.5909355282783508.jpg
80,House,0.8728886842727661,https://storage.googleapis.com/object_images/footage_1/00000080_House_0.8728886842727661.jpg
80,Window,0.7515179514884949,https://storage.googleapis.com/object_images/footage_1/00000080_Window_0.7515179514884949.jpg
80,Window,0.5556319355964661,https://storage.googleapis.com/object_images/footage_1/00000080_Window_0.5556319355964661.jpg
80,Window,0.5318230390548706,https://storage.googleapis.com/object_images/footage_1/00000080_Window_0.5318230390548706.jpg
80,Window,0.5066297650337219,https://storage.googleapis.com/object_images/footage_1/00000080_Window_0.5066297650337219.jpg
81,House,0.7990276217460632,https://storage.googleapis.com/object_images/footage_1/00000081_House_0.7990276217460632.jpg
81,Window,0.7558837532997131,https://storage.googleapis.com/object_images/footage_1/00000081_Window_0.7558837532997131.jpg
81,Window,0.6192347407341003,https://storage.googleapis.com/object_images/footage_1/00000081_Window_0.6192347407341003.jpg
81,Window,0.5681125521659851,https://storage.googleapis.com/object_images/footage_1/00000081_Window_0.5681125521659851.jpg
82,House,0.8557027578353882,https://storage.googleapis.com/object_images/footage_1/00000082_House_0.8557027578353882.jpg
82,Window,0.7004316449165344,https://storage.googleapis.com/object_images/footage_1/00000082_Window_0.7004316449165344.jpg
82,Window,0.6628206372261047,https://storage.googleapis.com/object_images/footage_1/00000082_Window_0.6628206372261047.jpg
82,Window,0.5489844083786011,https://storage.googleapis.com/object_images/footage_1/00000082_Window_0.5489844083786011.jpg
83,House,0.8523980975151062,https://storage.googleapis.com/object_images/footage_1/00000083_House_0.8523980975151062.jpg
83,Window,0.5219007730484009,https://storage.googleapis.com/object_images/footage_1/00000083_Window_0.5219007730484009.jpg
84,House,0.8699541687965393,https://storage.googleapis.com/object_images/footage_1/00000084_House_0.8699541687965393.jpg
84,Window,0.534049391746521,https://storage.googleapis.com/object_images/footage_1/00000084_Window_0.534049391746521.jpg
84,Flag,0.5332586169242859,https://storage.googleapis.com/object_images/footage_1/00000084_Flag_0.5332586169242859.jpg
85,House,0.7944819927215576,https://storage.googleapis.com/object_images/footage_1/00000085_House_0.7944819927215576.jpg
85,Window,0.5845791101455688,https://storage.googleapis.com/object_images/footage_1/00000085_Window_0.5845791101455688.jpg
85,Window,0.5748090147972107,https://storage.googleapis.com/object_images/footage_1/00000085_Window_0.5748090147972107.jpg
86,House,0.8950801491737366,https://storage.googleapis.com/object_images/footage_1/00000086_House_0.8950801491737366.jpg
86,Window,0.5324428081512451,https://storage.googleapis.com/object_images/footage_1/00000086_Window_0.5324428081512451.jpg
87,House,0.9299415946006775,https://storage.googleapis.com/object_images/footage_1/00000087_House_0.9299415946006775.jpg
88,House,0.927730917930603,https://storage.googleapis.com/object_images/footage_1/00000088_House_0.927730917930603.jpg
88,Window,0.58017897605896,https://storage.googleapis.com/object_images/footage_1/00000088_Window_0.58017897605896.jpg
88,Window,0.5161109566688538,https://storage.googleapis.com/object_images/footage_1/00000088_Window_0.5161109566688538.jpg
89,House,0.8860521912574768,https://storage.googleapis.com/object_images/footage_1/00000089_House_0.8860521912574768.jpg
89,Window,0.6369631290435791,https://storage.googleapis.com/object_images/footage_1/00000089_Window_0.6369631290435791.jpg
90,Car,0.9152138233184814,https://storage.googleapis.com/object_images/footage_1/00000090_Car_0.9152138233184814.jpg
90,Car,0.8945604562759399,https://storage.googleapis.com/object_images/footage_1/00000090_Car_0.8945604562759399.jpg
90,Wheel,0.7911635637283325,https://storage.googleapis.com/object_images/footage_1/00000090_Wheel_0.7911635637283325.jpg
90,Window,0.6948912739753723,https://storage.googleapis.com/object_images/footage_1/00000090_Window_0.6948912739753723.jpg
90,Traffic sign,0.6774166226387024,https://storage.googleapis.com/object_images/footage_1/00000090_Traffic sign_0.6774166226387024.jpg
90,Car,0.6135305166244507,https://storage.googleapis.com/object_images/footage_1/00000090_Car_0.6135305166244507.jpg
91,Car,0.8910450339317322,https://storage.googleapis.com/object_images/footage_1/00000091_Car_0.8910450339317322.jpg
91,Car,0.8720258474349976,https://storage.googleapis.com/object_images/footage_1/00000091_Car_0.8720258474349976.jpg
91,Traffic sign,0.6771095991134644,https://storage.googleapis.com/object_images/footage_1/00000091_Traffic sign_0.6771095991134644.jpg
91,Window,0.6436240673065186,https://storage.googleapis.com/object_images/footage_1/00000091_Window_0.6436240673065186.jpg
91,Car,0.5281541347503662,https://storage.googleapis.com/object_images/footage_1/00000091_Car_0.5281541347503662.jpg
92,Car,0.8862807750701904,https://storage.googleapis.com/object_images/footage_1/00000092_Car_0.8862807750701904.jpg
92,Car,0.8549217581748962,https://storage.googleapis.com/object_images/footage_1/00000092_Car_0.8549217581748962.jpg
92,Car,0.8317466974258423,https://storage.googleapis.com/object_images/footage_1/00000092_Car_0.8317466974258423.jpg
92,Traffic sign,0.6574852466583252,https://storage.googleapis.com/object_images/footage_1/00000092_Traffic sign_0.6574852466583252.jpg
92,Wheel,0.6186677813529968,https://storage.googleapis.com/object_images/footage_1/00000092_Wheel_0.6186677813529968.jpg
92,Window,0.6057482361793518,https://storage.googleapis.com/object_images/footage_1/00000092_Window_0.6057482361793518.jpg
92,Building,0.5453782677650452,https://storage.googleapis.com/object_images/footage_1/00000092_Building_0.5453782677650452.jpg
93,Car,0.9270564317703247,https://storage.googleapis.com/object_images/footage_1/00000093_Car_0.9270564317703247.jpg
93,Car,0.849015474319458,https://storage.googleapis.com/object_images/footage_1/00000093_Car_0.849015474319458.jpg
93,Car,0.836752712726593,https://storage.googleapis.com/object_images/footage_1/00000093_Car_0.836752712726593.jpg
93,Traffic sign,0.6588101983070374,https://storage.googleapis.com/object_images/footage_1/00000093_Traffic sign_0.6588101983070374.jpg
93,Window,0.6191412806510925,https://storage.googleapis.com/object_images/footage_1/00000093_Window_0.6191412806510925.jpg
93,Building,0.5376784801483154,https://storage.googleapis.com/object_images/footage_1/00000093_Building_0.5376784801483154.jpg
94,Car,0.9159315824508667,https://storage.googleapis.com/object_images/footage_1/00000094_Car_0.9159315824508667.jpg
94,Car,0.8500712513923645,https://storage.googleapis.com/object_images/footage_1/00000094_Car_0.8500712513923645.jpg
94,Car,0.7899726629257202,https://storage.googleapis.com/object_images/footage_1/00000094_Car_0.7899726629257202.jpg
94,Traffic sign,0.6156235933303833,https://storage.googleapis.com/object_images/footage_1/00000094_Traffic sign_0.6156235933303833.jpg
94,Stop sign,0.6053157448768616,https://storage.googleapis.com/object_images/footage_1/00000094_Stop sign_0.6053157448768616.jpg
94,Window,0.5952538251876831,https://storage.googleapis.com/object_images/footage_1/00000094_Window_0.5952538251876831.jpg
94,Tire,0.5734022259712219,https://storage.googleapis.com/object_images/footage_1/00000094_Tire_0.5734022259712219.jpg
95,Car,0.9054381847381592,https://storage.googleapis.com/object_images/footage_1/00000095_Car_0.9054381847381592.jpg
95,Car,0.8084206581115723,https://storage.googleapis.com/object_images/footage_1/00000095_Car_0.8084206581115723.jpg
95,Car,0.7691848874092102,https://storage.googleapis.com/object_images/footage_1/00000095_Car_0.7691848874092102.jpg
95,Stop sign,0.6209648251533508,https://storage.googleapis.com/object_images/footage_1/00000095_Stop sign_0.6209648251533508.jpg
95,Tire,0.6167775392532349,https://storage.googleapis.com/object_images/footage_1/00000095_Tire_0.6167775392532349.jpg
95,Traffic sign,0.5915541052818298,https://storage.googleapis.com/object_images/footage_1/00000095_Traffic sign_0.5915541052818298.jpg
96,Car,0.8796937465667725,https://storage.googleapis.com/object_images/footage_1/00000096_Car_0.8796937465667725.jpg
96,Car,0.8156166076660156,https://storage.googleapis.com/object_images/footage_1/00000096_Car_0.8156166076660156.jpg
96,Stop sign,0.72612464427948,https://storage.googleapis.com/object_images/footage_1/00000096_Stop sign_0.72612464427948.jpg
96,Car,0.720028281211853,https://storage.googleapis.com/object_images/footage_1/00000096_Car_0.720028281211853.jpg
96,Tire,0.6902703642845154,https://storage.googleapis.com/object_images/footage_1/00000096_Tire_0.6902703642845154.jpg
96,Tire,0.6033646464347839,https://storage.googleapis.com/object_images/footage_1/00000096_Tire_0.6033646464347839.jpg
96,Traffic sign,0.523298442363739,https://storage.googleapis.com/object_images/footage_1/00000096_Traffic sign_0.523298442363739.jpg
97,Car,0.8576756715774536,https://storage.googleapis.com/object_images/footage_1/00000097_Car_0.8576756715774536.jpg
97,Car,0.8049321174621582,https://storage.googleapis.com/object_images/footage_1/00000097_Car_0.8049321174621582.jpg
97,Tire,0.6360196471214294,https://storage.googleapis.com/object_images/footage_1/00000097_Tire_0.6360196471214294.jpg
97,Stop sign,0.6147171258926392,https://storage.googleapis.com/object_images/footage_1/00000097_Stop sign_0.6147171258926392.jpg
97,Traffic sign,0.5038633942604065,https://storage.googleapis.com/object_images/footage_1/00000097_Traffic sign_0.5038633942604065.jpg
98,Car,0.8439957499504089,https://storage.googleapis.com/object_images/footage_1/00000098_Car_0.8439957499504089.jpg
98,Car,0.7871965765953064,https://storage.googleapis.com/object_images/footage_1/00000098_Car_0.7871965765953064.jpg
98,Car,0.709256649017334,https://storage.googleapis.com/object_images/footage_1/00000098_Car_0.709256649017334.jpg
98,Tire,0.6032184362411499,https://storage.googleapis.com/object_images/footage_1/00000098_Tire_0.6032184362411499.jpg
98,Stop sign,0.5789504051208496,https://storage.googleapis.com/object_images/footage_1/00000098_Stop sign_0.5789504051208496.jpg
98,Traffic sign,0.5089265704154968,https://storage.googleapis.com/object_images/footage_1/00000098_Traffic sign_0.5089265704154968.jpg
99,Car,0.859371542930603,https://storage.googleapis.com/object_images/footage_1/00000099_Car_0.859371542930603.jpg
99,Car,0.8069126009941101,https://storage.googleapis.com/object_images/footage_1/00000099_Car_0.8069126009941101.jpg
99,Stop sign,0.6704805493354797,https://storage.googleapis.com/object_images/footage_1/00000099_Stop sign_0.6704805493354797.jpg
99,Tire,0.6022743582725525,https://storage.googleapis.com/object_images/footage_1/00000099_Tire_0.6022743582725525.jpg
99,Traffic sign,0.5418376922607422,https://storage.googleapis.com/object_images/footage_1/00000099_Traffic sign_0.5418376922607422.jpg
100,Car,0.8458558917045593,https://storage.googleapis.com/object_images/footage_1/00000100_Car_0.8458558917045593.jpg
100,Car,0.7762855291366577,https://storage.googleapis.com/object_images/footage_1/00000100_Car_0.7762855291366577.jpg
100,Stop sign,0.690175473690033,https://storage.googleapis.com/object_images/footage_1/00000100_Stop sign_0.690175473690033.jpg
