frame,class_str,score,link
219,Animal,0.6020878553390503,https://storage.googleapis.com/object_images/footage_3/00000219_Animal_0.6020878553390503.jpg
220,Animal,0.5728000998497009,https://storage.googleapis.com/object_images/footage_3/00000220_Animal_0.5728000998497009.jpg
221,Animal,0.6009699106216431,https://storage.googleapis.com/object_images/footage_3/00000221_Animal_0.6009699106216431.jpg
221,Animal,0.5934606790542603,https://storage.googleapis.com/object_images/footage_3/00000221_Animal_0.5934606790542603.jpg
223,Animal,0.5929649472236633,https://storage.googleapis.com/object_images/footage_3/00000223_Animal_0.5929649472236633.jpg
224,Animal,0.5891295075416565,https://storage.googleapis.com/object_images/footage_3/00000224_Animal_0.5891295075416565.jpg
225,Animal,0.6104912161827087,https://storage.googleapis.com/object_images/footage_3/00000225_Animal_0.6104912161827087.jpg
226,Animal,0.5609244704246521,https://storage.googleapis.com/object_images/footage_3/00000226_Animal_0.5609244704246521.jpg
227,Animal,0.5711817145347595,https://storage.googleapis.com/object_images/footage_3/00000227_Animal_0.5711817145347595.jpg
228,Animal,0.6266217231750488,https://storage.googleapis.com/object_images/footage_3/00000228_Animal_0.6266217231750488.jpg
229,Animal,0.6293326020240784,https://storage.googleapis.com/object_images/footage_3/00000229_Animal_0.6293326020240784.jpg
230,Animal,0.6031345725059509,https://storage.googleapis.com/object_images/footage_3/00000230_Animal_0.6031345725059509.jpg
230,Animal,0.5784567594528198,https://storage.googleapis.com/object_images/footage_3/00000230_Animal_0.5784567594528198.jpg
231,Animal,0.6366090774536133,https://storage.googleapis.com/object_images/footage_3/00000231_Animal_0.6366090774536133.jpg
231,Animal,0.5668414235115051,https://storage.googleapis.com/object_images/footage_3/00000231_Animal_0.5668414235115051.jpg
232,Animal,0.5789533257484436,https://storage.googleapis.com/object_images/footage_3/00000232_Animal_0.5789533257484436.jpg
232,Animal,0.5788886547088623,https://storage.googleapis.com/object_images/footage_3/00000232_Animal_0.5788886547088623.jpg
233,Animal,0.6474105715751648,https://storage.googleapis.com/object_images/footage_3/00000233_Animal_0.6474105715751648.jpg
234,Animal,0.6105480194091797,https://storage.googleapis.com/object_images/footage_3/00000234_Animal_0.6105480194091797.jpg
235,Animal,0.5692403316497803,https://storage.googleapis.com/object_images/footage_3/00000235_Animal_0.5692403316497803.jpg
236,Animal,0.7562973499298096,https://storage.googleapis.com/object_images/footage_3/00000236_Animal_0.7562973499298096.jpg
237,Animal,0.8019275665283203,https://storage.googleapis.com/object_images/footage_3/00000237_Animal_0.8019275665283203.jpg
238,Animal,0.7791275978088379,https://storage.googleapis.com/object_images/footage_3/00000238_Animal_0.7791275978088379.jpg
239,Animal,0.775701105594635,https://storage.googleapis.com/object_images/footage_3/00000239_Animal_0.775701105594635.jpg
240,Animal,0.7574079632759094,https://storage.googleapis.com/object_images/footage_3/00000240_Animal_0.7574079632759094.jpg
241,Animal,0.7222524285316467,https://storage.googleapis.com/object_images/footage_3/00000241_Animal_0.7222524285316467.jpg
242,Animal,0.7795960903167725,https://storage.googleapis.com/object_images/footage_3/00000242_Animal_0.7795960903167725.jpg
243,Animal,0.6433017253875732,https://storage.googleapis.com/object_images/footage_3/00000243_Animal_0.6433017253875732.jpg
244,Animal,0.6843924522399902,https://storage.googleapis.com/object_images/footage_3/00000244_Animal_0.6843924522399902.jpg
245,Animal,0.5814293026924133,https://storage.googleapis.com/object_images/footage_3/00000245_Animal_0.5814293026924133.jpg
